Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getMatchingRecords,9,3,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,setCustomScanTiming,5,1,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,setScanLostOverride,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getLostTimestampMillis,6,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getScanCycleMillis,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getScanActiveMillis,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getScanIdleMillis,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,updateRepeatingAlarm,19,4,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,setScanMode,17,4,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getScanModePriority,11,4,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getClock,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getAlarmManager,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getAlarmIntent,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getMaxPriorityScanMode,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,hasClients,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,onNewScanCycle,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getRecentScanResults,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompatProvider,BluetoothLeScannerCompatProvider,2,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompatProvider,getBluetoothLeScannerCompat,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompatProvider,getBluetoothLeScannerCompat,20,7,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompatProvider,areHardwareFeaturesSupported,4,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,ScanFilter,12,1,10
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,describeContents,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,writeToParcel,43,10,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,newArray,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,createFromParcel,50,10,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getDeviceName,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getServiceUuid,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getServiceUuidMask,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getDeviceAddress,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getServiceData,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getServiceDataMask,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getServiceDataUuid,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getManufacturerId,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getManufacturerData,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getManufacturerDataMask,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,matches,30,10,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,matchesServiceUuids,15,5,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,matchesServiceUuid,9,3,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,matchesPartialData,19,7,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,toString,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,hashCode,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,equals,10,3,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setDeviceName,4,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setDeviceAddress,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setServiceUuid,5,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setServiceUuid,8,2,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setServiceData,9,2,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setServiceData,17,5,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setManufacturerData,9,2,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setManufacturerData,17,5,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,build,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setDeviceName,4,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setDeviceAddress,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setServiceUuid,5,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setServiceUuid,8,2,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setServiceData,9,2,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setServiceData,17,5,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setManufacturerData,9,2,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setManufacturerData,17,5,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,build,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,NoBluetoothLeScannerCompat,3,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,startScan,13,2,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,stopScan,4,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,getMaxPriorityScanMode,9,3,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,hasClients,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,onNewScanCycle,6,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,getRecentScanResults,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,getScanMode,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,getCallbackType,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,getScanResultType,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,getReportDelayMillis,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,ScanSettings,6,1,4
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,ScanSettings,6,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,writeToParcel,6,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,describeContents,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,newArray,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,createFromParcel,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,setScanMode,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,setCallbackType,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,isValidCallbackType,6,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,setScanResultType,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,setReportDelayMillis,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,build,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setScanMode,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setCallbackType,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,isValidCallbackType,6,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setScanResultType,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setReportDelayMillis,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,build,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,getAdvertiseFlags,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,getServiceUuids,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,getManufacturerSpecificData,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,getManufacturerSpecificData,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,getServiceData,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,getServiceData,6,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,getTxPowerLevel,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,getDeviceName,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,getBytes,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,ScanRecord,9,1,7
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,parseFromBytes,69,17,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,toString,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,parseServiceUuid,9,2,5
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,extractBytes,5,1,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResultParser,getSystemId,11,3,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResultParser,getSystemIdBytes,10,3,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,ScanResult,6,1,4
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,ScanResult,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,writeToParcel,18,3,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,readFromParcel,10,3,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,describeContents,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,getDevice,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,getScanRecord,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,getRssi,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,getTimestampNanos,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,hashCode,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,equals,10,3,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,toString,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,createFromParcel,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,newArray,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,Logger,logVerbose,5,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,Logger,logWarning,5,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,Logger,logDebug,5,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,Logger,logInfo,5,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,Logger,logError,10,3,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,SystemClock,currentTimeMillis,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,SystemClock,elapsedRealtimeNanos,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,BluetoothInterface,getMacAddress,17,3,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,BluetoothInterface,randomMACAddress,12,3,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,Clock,currentTimeMillis,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,Clock,elapsedRealtimeNanos,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareActivity,onScanStarted,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareActivity,onScanStopped,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareActivity,onEnterRegion,0,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareActivity,onLeaveRegion,0,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,ReelyAwareApplicationCallback,5,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,isReelyAware,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,onActivityResumed,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,onActivityPaused,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,startScan,9,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,stopScan,5,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,updateScanType,4,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,updateScanFilter,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,getScanFilter,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,getScanType,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,shouldStartScan,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,hasScanPermissions,8,3,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,onBleEvent,29,9,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,getContext,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,getCurrentActivity,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,getBleService,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,getActivityCount,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,isBound,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,bindBleService,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,unbindBleService,6,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,onBleServiceBound,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,onServiceConnected,6,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,onServiceDisconnected,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,BleServiceConnection,onServiceConnected,6,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,BleServiceConnection,onServiceDisconnected,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleServiceCallback,onBleEvent,0,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,onCreate,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,onDestroy,2,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,onBind,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,registerClient,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,unregisterClient,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,startScan,11,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,stopScan,6,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,setScanType,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,setScanFilter,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,getMatchingRecentResults,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,notifyEvent,9,3,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,fromOrdinal,6,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,fromOrdinal,6,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,getService,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,onScanResult,3,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,onScanCycleCompleted,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,LocalBinder,getService,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,ScanCallback,onScanResult,3,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,ScanCallback,onScanCycleCompleted,3,1,0
